pairname,pairs,2008-10-01,2008-10-15,2008-10-29,2008-11-12,2008-11-26,2008-12-10,2008-12-24,2009-01-07,2009-01-21,2009-02-04,2009-02-18,2009-03-04,2009-03-18,2009-04-01,2009-04-15,2009-04-29,2009-05-13,2009-05-27,2009-06-10,total
82,ELECTR-TYPEj,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
83,ELECTR-TYPEk,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
84,INDIE-CLASS,0.0000,0.0089,0.0089,0.0536,0.0179,0.0179,0.0179,0.0268,0.0446,0.0357,0.0179,0.0536,0.0625,0.0268,0.0536,0.0179,0.0179,0.0179,0.0000,0.5000
85,INDIE-CLSRCK,0.0000,0.0357,0.0357,0.0089,0.0179,0.0089,0.0446,0.0357,0.0268,0.0357,0.0268,0.0268,0.0179,0.0089,0.0089,0.0089,0.0089,0.0000,0.0000,0.3571
86,INDIE-CNFLK,0.0179,0.0893,0.1071,0.0536,0.0357,0.0000,0.0357,0.0000,0.0000,0.0357,0.0714,0.0536,0.1071,0.0714,0.1429,0.0714,0.0714,0.0179,0.0536,1.0357
87,INDIE-ELECTR,0.0000,0.0268,0.0446,0.0179,0.0000,0.0179,0.0179,0.0179,0.0179,0.0268,0.0179,0.0179,0.0179,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2411
88,INDIE-INDIE,0.0204,0.0510,0.0918,0.0816,0.0714,0.0408,0.0510,0.0510,0.0408,0.0408,0.0714,0.0918,0.1020,0.1020,0.0714,0.0306,0.0816,0.0306,0.0204,1.1429
89,INDIE-JAZZ,0.0000,0.0857,0.0429,0.0429,0.0143,0.0429,0.0571,0.0429,0.1143,0.0714,0.1000,0.1000,0.0286,0.0429,0.0429,0.0571,0.0714,0.0571,0.0286,1.0429
90,INDIE-METAL,0.0476,0.0714,0.1190,0.1190,0.0238,0.0714,0.1190,0.0476,0.1190,0.0952,0.0238,0.0000,0.0000,0.0714,0.0476,0.0476,0.1190,0.0238,0.0000,1.1667
91,INDIE-OTHER,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
92,INDIE-SHOWTUN,0.0000,0.0000,0.0357,0.0000,0.0000,0.0000,0.0179,0.0000,0.0000,0.0000,0.0179,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0179,0.0893
93,INDIE-TOP40,0.0000,0.0000,0.0000,0.0357,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0714,0.0000,0.0714,0.0000,0.0000,0.0000,0.1786
94,INDIE-TYPEa,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
95,INDIE-TYPEb,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
96,INDIE-TYPEc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
97,INDIE-TYPEd,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
98,INDIE-TYPEe,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
99,INDIE-TYPEf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
100,INDIE-TYPEg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
101,INDIE-TYPEh,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
102,INDIE-TYPEi,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
103,INDIE-TYPEj,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
104,INDIE-TYPEk,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
105,JAZZ-CLASS,0.0000,0.0500,0.0500,0.0500,0.0500,0.0250,0.0500,0.0500,0.0500,0.0750,0.0000,0.0500,0.0250,0.0000,0.0000,0.0000,0.0000,0.1500,0.0250,0.7000
106,JAZZ-CLSRCK,0.0250,0.1750,0.2000,0.2250,0.1500,0.1500,0.1000,0.1000,0.1250,0.0500,0.2250,0.1750,0.0500,0.1000,0.0750,0.0750,0.0500,0.0500,0.1000,2.2000
107,JAZZ-CNFLK,0.0000,0.0000,0.0000,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1000,0.0500,0.1000,0.0000,0.1000,0.0000,0.4500
108,JAZZ-ELECTR,0.0000,0.0250,0.0500,0.0250,0.0500,0.1000,0.1000,0.0750,0.0250,0.0750,0.0750,0.0250,0.0750,0.0500,0.0500,0.0500,0.0500,0.0500,0.0750,1.0250
109,JAZZ-INDIE,0.0000,0.0857,0.0429,0.0429,0.0143,0.0429,0.0571,0.0429,0.1143,0.0714,0.1000,0.1000,0.0286,0.0429,0.0429,0.0571,0.0714,0.0571,0.0286,1.0429
110,JAZZ-JAZZ,0.0000,0.1600,0.0000,0.1600,0.0000,0.1600,0.0000,0.0000,0.0800,0.1600,0.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1600,0.1600,1.2000
111,JAZZ-METAL,0.0000,0.0667,0.0000,0.0667,0.0667,0.0000,0.0000,0.0667,0.0000,0.1333,0.0000,0.0667,0.0000,0.0000,0.0667,0.0000,0.0000,0.1333,0.0000,0.6667
112,JAZZ-OTHER,0.0000,0.0667,0.0667,0.0667,0.0000,0.1333,0.0000,0.0000,0.1333,0.0000,0.1333,0.0000,0.1333,0.0000,0.0000,0.0667,0.0000,0.0000,0.0000,0.8000
113,JAZZ-SHOWTUN,0.0000,0.0500,0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1000
114,JAZZ-TOP40,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.0000,0.0000,0.1000,0.0000,0.0000,0.0000,0.2000
